date,week,car_name,price,engine,seater,
2023.8.16,수,ALL NEW K3 ,"48,000원",가솔린 ,5,
2023.8.16,수,아반떼 AD ,"48,000원",가솔린 ,5,
2023.8.16,수,더 뉴 코나 4WD ,"49,000원",가솔린 ,5,
2023.8.16,수,코나 ,"49,000원",가솔린 ,5,
2023.8.16,수,더 뉴 K3 ,"52,000원",가솔린 ,5,
2023.8.16,수,쏘울 부스터 ,"52,000원",가솔린 ,5,
2023.8.16,수,올 뉴 아반떼 ,"52,000원",가솔린 ,5,
2023.8.16,수,XM3 1.4 ,"52,500원",가솔린 ,5,
2023.8.16,수,디 올 뉴 코나 4WD ,"52,500원",가솔린 ,5,
2023.8.16,수,베리 뉴 티볼리 ,"52,500원",가솔린 ,5,
2023.8.16,수,베리 뉴 티볼리 에어 ,"52,500원",가솔린 ,5,
2023.8.16,수,셀토스 2WD ,"52,500원",가솔린 ,5,
2023.8.16,수,셀토스 4WD ,"52,500원",디젤 ,5,
2023.8.16,수,셀토스 4WD ,"52,500원",가솔린 ,5,
2023.8.16,수,트레일 블레이저 2WD ,"52,500원",가솔린 ,5,
2023.8.16,수,모닝 어반 ,"52,800원",가솔린 ,5,
2023.8.16,수,INTERACTIVE K5 ,"56,000원",LPG ,5,
2023.8.16,수,쏘나타 DN8 ,"56,000원",LPG ,5,
2023.8.16,수,코나 ,"56,000원",전기 ,5,
2023.8.16,수,더 뉴 레이 ,"58,200원",가솔린 ,5,
2023.8.16,수,INTERACTIVE K5 ,"59,500원",가솔린 ,5,
2023.8.16,수,니로 ,"59,500원",전기 ,5,
2023.8.16,수,쏘나타 DN8 ,"59,500원",가솔린 ,5,
2023.8.16,수,캐스퍼 ,"66,000원",가솔린 ,4,
2023.8.16,수,토레스 4WD ,"70,000원",가솔린 ,5,
2023.8.16,수,K7 PREMIER ,"70,200원",가솔린 ,5,
2023.8.16,수,더 뉴 그랜저 2.5 ,"70,200원",가솔린 ,5,
2023.8.16,수,더 마스터 쏘렌토 4WD ,"73,500원",디젤 ,7,
2023.8.16,수,싼타페 TM 4WD ,"73,500원",디젤 ,7,
2023.8.16,수,K8 2.5 ,"75,000원",가솔린 ,5,
2023.8.16,수,EV6 4WD ,"77,000원",전기 ,5,
2023.8.16,수,더 뉴 싼타페 4WD ,"77,000원",디젤 ,7,
2023.8.16,수,쏘렌토 MQ4 4WD ,"77,000원",디젤 ,7,
2023.8.16,수,아이오닉 5 4WD ,"77,000원",전기 ,5,
2023.8.16,수,THE NEW G70 2.0 ,"78,400원",가솔린 ,5,
2023.8.16,수,G70 SHOOTING BRAKE ,"80,500원",가솔린 ,5,
2023.8.16,수,더 뉴 카니발 ,"88,000원",디젤 ,11,
2023.8.16,수,더 뉴 카니발 ,"88,000원",디젤 ,9,
2023.8.16,수,All New G80 2.5 ,"90,000원",가솔린 ,5,
2023.8.16,수,제네시스 G80 3.3 ,"90,000원",가솔린 ,5,
2023.8.16,수,스타리아 11인승 ,"92,000원",디젤 ,11,
2023.8.16,수,카니발 KA4 ,"92,000원",디젤 ,9,
2023.8.16,수,GV60 4WD ,"98,000원",전기 ,5,
2023.8.16,수,GV70 4WD ,"98,000원",디젤 ,5,
2023.8.16,수,TESLA MODEL 3 ,"99,000원",전기 ,5,
2023.8.16,수,더 뉴 카니발 리무진 ,"100,000원",디젤 ,7,
2023.8.16,수,GV70 ,"105,000원",전기 ,5,
2023.8.16,수,카니발 KA4 하이리무진 ,"108,000원",가솔린 ,7,
2023.8.16,수,THE K9 3.8 ,"114,000원",가솔린 ,5,
2023.8.16,수,팰리세이드 4WD ,"115,500원",디젤 ,8,
2023.8.16,수,All New G80 ,"129,000원",전기 ,5,
2023.8.16,수,GV80 4WD  ,"140,000원",디젤 ,7,
2023.8.16,수,G90 3.8 ,"147,000원",가솔린 ,5,
2023.8.16,수,쏠라티 ,"275,000원",디젤 ,15,
2023.8.16,수,베뉴 ,"42,000원",가솔린 ,5,
2023.8.16,수,아반떼 AD ,"48,000원",가솔린 ,5,
2023.8.16,수,LF 쏘나타 뉴라이즈 ,"49,000원",LPG ,5,
2023.8.16,수,아이오닉 ,"49,000원",전기 ,5,
2023.8.16,수,LF 쏘나타 뉴라이즈 ,"52,500원",가솔린 ,5,
2023.8.16,수,스파크 ,"52,800원",가솔린 ,5,
2023.8.16,수,그랜저 IG 3.0 ,"67,200원",가솔린 ,5,
2023.8.16,수,싼타페 TM 2WD ,"70,000원",디젤 ,7,
2023.8.16,수,더 뉴 그랜드 스타렉스 ,"80,000원",디젤 ,12,
2023.8.16,수,올 뉴 카니발 ,"80,000원",디젤 ,9,
