Hotel_name,Date,Price,Client,Rating,Grade,Address
엠스테이 호텔 제주,08.28.Mon,71134,2,7.8,4,"서귀포, 대한민국"
호텔 시리우스,08.28.Mon,82857,2,8.3,4,"제주, 대한민국"
호텔 샬롬 제주,08.28.Mon,47800,2,7.9,5,"제주, 대한민국"
호텔 토스카나,08.28.Mon,277686,2,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.28.Mon,86777,2,8.1,5,"제주, 대한민국"
아시아호텔,08.28.Mon,58016,2,8.4,3,"제주, 대한민국"
스탠포드 호텔 & 리조트 제주,08.28.Mon,149951,2,8.0,3,"제주, 대한민국"
스위트 호텔 제주,08.28.Mon,189307,2,8.3,4,"서귀포, 대한민국"
레슬리 호텔,08.28.Mon,46800,2,7.8,4,"제주, 대한민국"
켄싱턴리조트 서귀포,08.28.Mon,205785,2,8.1,4,"서귀포, 대한민국"
제주 항공우주 호텔,08.28.Mon,70348,2,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.28.Mon,112975,2,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.28.Mon,158840,2,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.28.Mon,39543,2,7.6,3,"제주, 대한민국"
제주 센트럴시티호텔,08.28.Mon,60509,2,7.7,4,"제주, 대한민국"
플레이스 캠프 제주,08.28.Mon,39079,2,8.3,등급 정보 없음,"서귀포, 대한민국"
담모라 리조트,08.28.Mon,38799,2,7.3,등급 정보 없음,"서귀포, 대한민국"
신신호텔 제주월드컵,08.28.Mon,28591,2,7.7,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.28.Mon,503472,3,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.28.Mon,94910,3,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.28.Mon,850000,3,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.28.Mon,83835,3,7.6,4,"제주, 대한민국"
랜딩관 제주신화월드 호텔앤리조트,08.28.Mon,294030,3,8.3,5,"서귀포, 대한민국"
메종 글래드 제주,08.28.Mon,166129,3,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.28.Mon,378347,3,8.6,5,"제주, 대한민국"
제주 신라 호텔,08.28.Mon,551416,3,9.0,5,"서귀포, 대한민국"
라마다 프라자 제주 호텔,08.28.Mon,210744,3,8.2,5,"제주, 대한민국"
그랜드 하얏트 제주,08.28.Mon,438000,3,8.8,5,"제주, 대한민국"
신라스테이 제주,08.28.Mon,160380,3,8.0,4,"제주, 대한민국"
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,08.28.Mon,114463,3,7.7,4,"제주, 대한민국"
제주 부영 호텔&리조트,08.28.Mon,211308,3,9.1,5,"서귀포, 대한민국"
휘닉스 제주 섭지코지,08.28.Mon,311690,3,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.28.Mon,151983,3,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.28.Mon,62295,3,7.9,4,"서귀포, 대한민국"
그랜드 조선 제주,08.28.Mon,463637,3,8.9,5,"서귀포, 대한민국"
롯데시티호텔 제주,08.28.Mon,170000,3,8.5,4,"제주, 대한민국"
더 그랜드 섬오름,08.28.Mon,180000,3,8.3,3,"서귀포, 대한민국"
더큐브 리조트 제주,08.28.Mon,89501,3,8.2,4,"서귀포, 대한민국"
