Hotel_name,Date,Price,Client,Rating,Grade,Address
골든튤립 제주성산호텔,08.07.Mon,60465,1,7.7,등급 정보 없음,"서귀포, 대한민국"
제주 디 아일랜드 블루 호텔,08.07.Mon,59500,1,8.1,4,"서귀포, 대한민국"
WE호텔 제주,08.07.Mon,196364,1,8.5,5,"서귀포, 대한민국"
훈데르트힐즈,08.07.Mon,185704,1,평점없음,3,"제주, 대한민국"
라온 호텔 앤 리조트,08.07.Mon,67382,1,6.8,4,"제주, 대한민국"
엠스테이 호텔 제주,08.07.Mon,35362,1,7.8,4,"서귀포, 대한민국"
호텔 샬롬 제주,08.07.Mon,44666,1,7.9,5,"제주, 대한민국"
호텔 토스카나,08.07.Mon,277686,1,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.07.Mon,86569,1,8.1,4,"제주, 대한민국"
아시아호텔,08.07.Mon,46305,1,8.4,5,"제주, 대한민국"
글로스터 호텔 제주,08.07.Mon,79850,1,8.3,3,"제주, 대한민국"
스위트 호텔 제주,08.07.Mon,171269,1,8.3,3,"서귀포, 대한민국"
레슬리 호텔,08.07.Mon,47568,1,7.8,4,"제주, 대한민국"
켄싱턴리조트 서귀포,08.07.Mon,214050,1,8.1,4,"서귀포, 대한민국"
제주 항공우주 호텔,08.07.Mon,69091,1,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.07.Mon,98264,1,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.07.Mon,142834,1,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.07.Mon,38836,1,7.6,4,"제주, 대한민국"
제주 센트럴시티호텔,08.07.Mon,61610,1,7.7,3,"제주, 대한민국"
플레이스 캠프 제주,08.07.Mon,39790,1,8.3,등급 정보 없음,"서귀포, 대한민국"
담모라 리조트,08.07.Mon,38815,1,7.3,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.07.Mon,500000,2,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.07.Mon,76186,2,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.07.Mon,620000,2,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.07.Mon,65689,2,7.6,4,"제주, 대한민국"
랜딩관 제주신화월드 호텔앤리조트,08.07.Mon,196992,2,8.3,5,"서귀포, 대한민국"
메종 글래드 제주,08.07.Mon,114436,2,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.07.Mon,344213,2,8.6,5,"제주, 대한민국"
제주 신라 호텔,08.07.Mon,496548,2,9.0,5,"서귀포, 대한민국"
라마다 프라자 제주 호텔,08.07.Mon,181818,2,8.2,5,"제주, 대한민국"
그랜드 하얏트 제주,08.07.Mon,427998,2,8.8,5,"제주, 대한민국"
신라스테이 제주,08.07.Mon,113850,2,8.0,4,"제주, 대한민국"
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,08.07.Mon,88055,2,7.7,4,"제주, 대한민국"
호텔 브릿지 서귀포,08.07.Mon,45592,2,8.0,4,"서귀포, 대한민국"
제주 부영 호텔&리조트,08.07.Mon,180992,2,9.1,5,"서귀포, 대한민국"
휘닉스 제주 섭지코지,08.07.Mon,311690,2,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.07.Mon,95483,2,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.07.Mon,48348,2,7.9,4,"서귀포, 대한민국"
호텔 리젠트 마린 더 블루,08.07.Mon,113843,2,8.2,4,"제주, 대한민국"
그랜드 조선 제주,08.07.Mon,425000,2,8.9,5,"서귀포, 대한민국"
롯데시티호텔 제주,08.07.Mon,163637,2,8.5,4,"제주, 대한민국"
더 그랜드 섬오름,08.07.Mon,170000,2,8.3,3,"서귀포, 대한민국"
더큐브 리조트 제주,08.07.Mon,78383,2,8.2,4,"서귀포, 대한민국"
코델리아 S 호텔,08.07.Mon,33058,2,7.6,3,"서귀포, 대한민국"
서머셋 제주신화월드,08.07.Mon,605045,2,8.6,5,"서귀포, 대한민국"
히든 클리프 호텔&네이쳐,08.07.Mon,260000,2,8.3,5,"서귀포, 대한민국"
해비치 호텔 & 리조트,08.07.Mon,450000,2,8.6,5,"서귀포, 대한민국"
엠버퓨어힐호텔&리조트,08.07.Mon,371901,2,9.2,5,"제주, 대한민국"
신화관 제주신화월드 호텔앤리조트,08.07.Mon,339364,2,8.3,5,"서귀포, 대한민국"
유탑 유블레스호텔,08.07.Mon,123055,2,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.07.Mon,140579,2,8.4,4,"제주, 대한민국"
한림리조트,08.07.Mon,182988,2,8.8,4,"제주, 대한민국"
그라벨 호텔,08.07.Mon,111271,2,8.1,3,"제주, 대한민국"
호텔 케니 서귀포,08.07.Mon,33408,2,8.1,4,"서귀포, 대한민국"
브라운 스위트 제주,08.07.Mon,53684,2,7.3,5,"서귀포, 대한민국"
메리어트관 제주신화월드 호텔앤리조트,08.07.Mon,269488,2,8.4,4,"서귀포, 대한민국"
호텔 난타,08.07.Mon,68470,2,8.6,4,"제주, 대한민국"
서귀포 JS호텔,08.07.Mon,54515,2,8.4,3,"서귀포, 대한민국"
스타즈 호텔 제주 로베로점,08.07.Mon,35784,2,8.0,4,"제주, 대한민국"
세인트 비치 호텔,08.07.Mon,101818,2,7.4,등급 정보 없음,"제주, 대한민국"
골든튤립 제주성산호텔,08.07.Mon,60465,2,7.7,등급 정보 없음,"서귀포, 대한민국"
제주 디 아일랜드 블루 호텔,08.07.Mon,59500,2,8.1,4,"서귀포, 대한민국"
WE호텔 제주,08.07.Mon,196364,2,8.5,5,"서귀포, 대한민국"
훈데르트힐즈,08.07.Mon,185704,2,평점없음,3,"제주, 대한민국"
라온 호텔 앤 리조트,08.07.Mon,67382,2,6.8,4,"제주, 대한민국"
엠스테이 호텔 제주,08.07.Mon,35362,2,7.8,4,"서귀포, 대한민국"
호텔 샬롬 제주,08.07.Mon,44666,2,7.9,5,"제주, 대한민국"
호텔 토스카나,08.07.Mon,277686,2,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.07.Mon,86569,2,8.1,4,"제주, 대한민국"
아시아호텔,08.07.Mon,46305,2,8.4,5,"제주, 대한민국"
글로스터 호텔 제주,08.07.Mon,79850,2,8.3,3,"제주, 대한민국"
스위트 호텔 제주,08.07.Mon,171269,2,8.3,3,"서귀포, 대한민국"
레슬리 호텔,08.07.Mon,47568,2,7.8,4,"제주, 대한민국"
켄싱턴리조트 서귀포,08.07.Mon,214050,2,8.1,4,"서귀포, 대한민국"
제주 항공우주 호텔,08.07.Mon,69091,2,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.07.Mon,98264,2,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.07.Mon,142834,2,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.07.Mon,38836,2,7.6,4,"제주, 대한민국"
제주 센트럴시티호텔,08.07.Mon,61610,2,7.7,3,"제주, 대한민국"
플레이스 캠프 제주,08.07.Mon,39790,2,8.3,등급 정보 없음,"서귀포, 대한민국"
담모라 리조트,08.07.Mon,38815,2,7.3,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.07.Mon,500000,3,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.07.Mon,84977,3,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.07.Mon,700000,3,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.07.Mon,78215,3,7.6,4,"제주, 대한민국"
랜딩관 제주신화월드 호텔앤리조트,08.07.Mon,253872,3,8.3,5,"서귀포, 대한민국"
메종 글래드 제주,08.07.Mon,150052,3,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.07.Mon,424628,3,8.6,5,"제주, 대한민국"
제주 신라 호텔,08.07.Mon,561000,3,9.0,5,"서귀포, 대한민국"
라마다 프라자 제주 호텔,08.07.Mon,185950,3,8.2,5,"제주, 대한민국"
그랜드 하얏트 제주,08.07.Mon,428000,3,8.8,5,"제주, 대한민국"
신라스테이 제주,08.07.Mon,154440,3,8.0,4,"제주, 대한민국"
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,08.07.Mon,98141,3,7.7,4,"제주, 대한민국"
호텔 브릿지 서귀포,08.07.Mon,92728,3,8.0,4,"서귀포, 대한민국"
제주 부영 호텔&리조트,08.07.Mon,211308,3,9.1,5,"서귀포, 대한민국"
휘닉스 제주 섭지코지,08.07.Mon,311690,3,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.07.Mon,184380,3,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.07.Mon,62295,3,7.9,4,"서귀포, 대한민국"
호텔 리젠트 마린 더 블루,08.07.Mon,113843,3,8.2,4,"제주, 대한민국"
그랜드 조선 제주,08.07.Mon,427273,3,8.9,5,"서귀포, 대한민국"
롯데시티호텔 제주,08.07.Mon,177728,3,8.5,4,"제주, 대한민국"
더 그랜드 섬오름,08.07.Mon,190000,3,8.3,3,"서귀포, 대한민국"
더큐브 리조트 제주,08.07.Mon,86221,3,8.2,4,"서귀포, 대한민국"
코델리아 S 호텔,08.07.Mon,33058,3,7.6,3,"서귀포, 대한민국"
서머셋 제주신화월드,08.07.Mon,605045,3,8.6,5,"서귀포, 대한민국"
히든 클리프 호텔&네이쳐,08.07.Mon,369572,3,8.3,5,"서귀포, 대한민국"
신화관 제주신화월드 호텔앤리조트,08.07.Mon,433636,3,8.3,5,"서귀포, 대한민국"
유탑 유블레스호텔,08.07.Mon,157091,3,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.07.Mon,319091,3,8.4,4,"제주, 대한민국"
한림리조트,08.07.Mon,212400,3,8.8,4,"제주, 대한민국"
그라벨 호텔,08.07.Mon,119835,3,8.1,3,"제주, 대한민국"
호텔 케니 서귀포,08.07.Mon,41069,3,8.1,4,"서귀포, 대한민국"
브라운 스위트 제주,08.07.Mon,65406,3,7.3,5,"서귀포, 대한민국"
메리어트관 제주신화월드 호텔앤리조트,08.07.Mon,354539,3,8.4,4,"서귀포, 대한민국"
호텔 난타,08.07.Mon,113111,3,8.6,3,"제주, 대한민국"
스타즈 호텔 제주 로베로점,08.07.Mon,93388,3,8.0,4,"제주, 대한민국"
골든튤립 제주성산호텔,08.07.Mon,75294,3,7.7,4,"서귀포, 대한민국"
제주 디 아일랜드 블루 호텔,08.07.Mon,68000,3,8.1,5,"서귀포, 대한민국"
WE호텔 제주,08.07.Mon,214215,3,8.5,3,"서귀포, 대한민국"
훈데르트힐즈,08.07.Mon,227508,3,평점없음,등급 정보 없음,"제주, 대한민국"
라온 호텔 앤 리조트,08.07.Mon,69130,3,6.8,등급 정보 없음,"제주, 대한민국"
엠스테이 호텔 제주,08.07.Mon,35362,3,7.8,4,"서귀포, 대한민국"
호텔 샬롬 제주,08.07.Mon,57852,3,7.9,4,"제주, 대한민국"
호텔 토스카나,08.07.Mon,304704,3,9.0,5,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.07.Mon,103306,3,8.1,4,"제주, 대한민국"
아시아호텔,08.07.Mon,72130,3,8.4,4,"제주, 대한민국"
글로스터 호텔 제주,08.07.Mon,79850,3,8.3,5,"제주, 대한민국"
스위트 호텔 제주,08.07.Mon,186942,3,8.3,3,"서귀포, 대한민국"
레슬리 호텔,08.07.Mon,66595,3,7.8,3,"제주, 대한민국"
켄싱턴리조트 서귀포,08.07.Mon,214050,3,8.1,4,"서귀포, 대한민국"
제주 항공우주 호텔,08.07.Mon,98182,3,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.07.Mon,136943,3,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.07.Mon,142834,3,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.07.Mon,59643,3,7.6,4,"제주, 대한민국"
제주 센트럴시티호텔,08.07.Mon,70081,3,7.7,4,"제주, 대한민국"
플레이스 캠프 제주,08.07.Mon,202008,3,8.3,3,"서귀포, 대한민국"
담모라 리조트,08.07.Mon,92504,3,7.3,4,"서귀포, 대한민국"
신신호텔 제주월드컵,08.07.Mon,41400,3,7.7,4,"서귀포, 대한민국"
퍼스트70 호텔,08.07.Mon,46555,3,8.1,3,"서귀포, 대한민국"
호텔 케니 모슬포,08.07.Mon,48618,3,8.4,등급 정보 없음,"서귀포, 대한민국"
포도 호텔,08.07.Mon,961157,3,8.8,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.07.Mon,570000,4,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.07.Mon,165290,4,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.07.Mon,960000,4,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.07.Mon,103306,4,7.6,4,"제주, 대한민국"
메종 글래드 제주,08.07.Mon,305464,4,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.07.Mon,450083,4,8.6,5,"제주, 대한민국"
라마다 프라자 제주 호텔,08.07.Mon,206545,4,8.2,5,"제주, 대한민국"
신라스테이 제주,08.07.Mon,183000,4,8.0,4,"제주, 대한민국"
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,08.07.Mon,98141,4,7.7,4,"제주, 대한민국"
휘닉스 제주 섭지코지,08.07.Mon,311690,4,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.07.Mon,184380,4,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.07.Mon,76860,4,7.9,4,"서귀포, 대한민국"
더큐브 리조트 제주,08.07.Mon,93815,4,8.2,4,"서귀포, 대한민국"
코델리아 S 호텔,08.07.Mon,37191,4,7.6,3,"서귀포, 대한민국"
서머셋 제주신화월드,08.07.Mon,605045,4,8.6,5,"서귀포, 대한민국"
유탑 유블레스호텔,08.07.Mon,495868,4,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.07.Mon,319091,4,8.4,4,"제주, 대한민국"
한림리조트,08.07.Mon,214003,4,8.8,4,"제주, 대한민국"
그라벨 호텔,08.07.Mon,141966,4,8.1,4,"제주, 대한민국"
브라운 스위트 제주,08.07.Mon,130781,4,7.3,등급 정보 없음,"서귀포, 대한민국"
호텔 난타,08.07.Mon,218182,4,8.6,4,"제주, 대한민국"
제주 디 아일랜드 블루 호텔,08.07.Mon,93500,4,8.1,4,"서귀포, 대한민국"
WE호텔 제주,08.07.Mon,436364,4,8.5,5,"서귀포, 대한민국"
훈데르트힐즈,08.07.Mon,284585,4,평점없음,3,"제주, 대한민국"
라온 호텔 앤 리조트,08.07.Mon,160834,4,6.8,4,"제주, 대한민국"
엠스테이 호텔 제주,08.07.Mon,37965,4,7.8,4,"서귀포, 대한민국"
호텔 샬롬 제주,08.07.Mon,57852,4,7.9,5,"제주, 대한민국"
호텔 토스카나,08.07.Mon,2163636,4,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.07.Mon,128099,4,8.1,4,"제주, 대한민국"
글로스터 호텔 제주,08.07.Mon,81819,4,8.3,5,"제주, 대한민국"
스위트 호텔 제주,08.07.Mon,243347,4,8.3,3,"서귀포, 대한민국"
켄싱턴리조트 서귀포,08.07.Mon,214050,4,8.1,4,"서귀포, 대한민국"
유니호텔 제주,08.07.Mon,161405,4,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.07.Mon,142834,4,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.07.Mon,107721,4,7.6,4,"제주, 대한민국"
제주 센트럴시티호텔,08.07.Mon,77012,4,7.7,4,"제주, 대한민국"
플레이스 캠프 제주,08.07.Mon,202008,4,8.3,3,"서귀포, 대한민국"
담모라 리조트,08.07.Mon,99000,4,7.3,4,"서귀포, 대한민국"
신신호텔 제주월드컵,08.07.Mon,64536,4,7.7,4,"서귀포, 대한민국"
퍼스트70 호텔,08.07.Mon,54821,4,8.1,등급 정보 없음,"서귀포, 대한민국"
호텔 케니 모슬포,08.07.Mon,73273,4,8.4,3,"서귀포, 대한민국"
포도 호텔,08.07.Mon,961157,4,8.8,4,"서귀포, 대한민국"
신신호텔 서귀포,08.07.Mon,80810,4,8.0,4,"서귀포, 대한민국"
호텔 위드 제주,08.07.Mon,83741,4,8.0,4,"제주, 대한민국"
소노캄 제주,08.07.Mon,200827,4,7.5,2,"서귀포, 대한민국"
애월 스테이 인 제주,08.07.Mon,115060,4,8.6,5,"제주, 대한민국"
벨룸 리조트,08.07.Mon,442294,4,8.8,3,"서귀포, 대한민국"
호텔더그랑 서귀포,08.07.Mon,111273,4,10.0,3,"서귀포, 대한민국"
흰수염 고래 리조트,08.07.Mon,236363,4,8.5,4,"제주, 대한민국"
코업시티호텔 성산,08.07.Mon,148545,4,7.9,3,"서귀포, 대한민국"
헤이 서귀포,08.07.Mon,94587,4,7.9,4,"서귀포, 대한민국"
아스타 호텔,08.07.Mon,110647,4,8.4,3,"제주, 대한민국"
샐리스 제주 호텔,08.07.Mon,117208,4,7.2,4,"제주, 대한민국"
롯데 리조트 아트 빌라스,08.07.Mon,715909,4,8.1,4,"서귀포, 대한민국"
소노벨 제주,08.07.Mon,245455,4,7.9,5,"제주, 대한민국"
호텔 화인 제주,08.07.Mon,203719,4,9.2,3,"서귀포, 대한민국"
위드시티호텔,08.07.Mon,57273,4,7.2,3,"제주, 대한민국"
제주 썬호텔,08.07.Mon,320155,4,8.8,등급 정보 없음,"제주, 대한민국"
루체빌,08.07.Mon,154630,4,8.4,등급 정보 없음,"서귀포, 대한민국"
프리뮬러 호텔 (구 산방산 호텔),08.07.Mon,146081,4,8.5,등급 정보 없음,"서귀포, 대한민국"
