Hotel_name,Date,Price,Client,Rating,Grade,Address
호텔 샬롬 제주,08.09.Wed,48875,2,7.9,5,"제주, 대한민국"
호텔 토스카나,08.09.Wed,277686,2,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.09.Wed,86569,2,8.1,4,"제주, 대한민국"
아시아호텔,08.09.Wed,46305,2,8.4,5,"제주, 대한민국"
글로스터 호텔 제주,08.09.Wed,79850,2,8.3,3,"제주, 대한민국"
스위트 호텔 제주,08.09.Wed,171269,2,8.3,3,"서귀포, 대한민국"
레슬리 호텔,08.09.Wed,47568,2,7.8,4,"제주, 대한민국"
켄싱턴리조트 서귀포,08.09.Wed,214050,2,8.1,4,"서귀포, 대한민국"
제주 항공우주 호텔,08.09.Wed,69091,2,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.09.Wed,98264,2,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.09.Wed,142834,2,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.09.Wed,38836,2,7.6,4,"제주, 대한민국"
제주 센트럴시티호텔,08.09.Wed,61610,2,7.7,3,"제주, 대한민국"
플레이스 캠프 제주,08.09.Wed,39790,2,8.3,등급 정보 없음,"서귀포, 대한민국"
담모라 리조트,08.09.Wed,38799,2,7.3,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.09.Wed,500000,3,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.09.Wed,84977,3,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.09.Wed,700000,3,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.09.Wed,74997,3,7.6,4,"제주, 대한민국"
랜딩관 제주신화월드 호텔앤리조트,08.09.Wed,253872,3,8.3,5,"서귀포, 대한민국"
메종 글래드 제주,08.09.Wed,150052,3,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.09.Wed,424628,3,8.6,5,"제주, 대한민국"
제주 신라 호텔,08.09.Wed,561000,3,9.0,5,"서귀포, 대한민국"
라마다 프라자 제주 호텔,08.09.Wed,185950,3,8.2,5,"제주, 대한민국"
그랜드 하얏트 제주,08.09.Wed,428000,3,8.8,5,"제주, 대한민국"
