Hotel_name,Date,Price,Client,Rating,Grade,Address
훈데르트힐즈,08.27.Sun,252592,3,평점없음,4,"제주, 대한민국"
라온 호텔 앤 리조트,08.27.Sun,74360,3,6.8,5,"제주, 대한민국"
호텔 샬롬 제주,08.27.Sun,57852,3,7.9,등급 정보 없음,"제주, 대한민국"
호텔 토스카나,08.27.Sun,304704,3,9.0,등급 정보 없음,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.27.Sun,154540,3,8.1,4,"제주, 대한민국"
스위트 호텔 제주,08.27.Sun,210153,3,8.3,5,"서귀포, 대한민국"
레슬리 호텔,08.27.Sun,65520,3,7.8,3,"제주, 대한민국"
켄싱턴리조트 서귀포,08.27.Sun,205785,3,8.1,3,"서귀포, 대한민국"
제주 항공우주 호텔,08.27.Sun,99968,3,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.27.Sun,157439,3,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.27.Sun,158840,3,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.27.Sun,60727,3,7.6,4,"제주, 대한민국"
제주 센트럴시티호텔,08.27.Sun,68829,3,7.7,4,"제주, 대한민국"
플레이스 캠프 제주,08.27.Sun,198400,3,8.3,4,"서귀포, 대한민국"
담모라 리조트,08.27.Sun,92504,3,7.3,3,"서귀포, 대한민국"
신신호텔 제주월드컵,08.27.Sun,41400,3,7.7,4,"서귀포, 대한민국"
퍼스트70 호텔,08.27.Sun,46555,3,8.1,4,"서귀포, 대한민국"
호텔 케니 모슬포,08.27.Sun,49423,3,8.4,3,"서귀포, 대한민국"
제주 웨스턴 그레이스 호텔,08.27.Sun,32964,3,8.4,3,"서귀포, 대한민국"
신신호텔 서귀포,08.27.Sun,47850,3,8.0,4,"서귀포, 대한민국"
골든데이지 서귀포오션 호텔,08.27.Sun,46093,3,7.9,4,"서귀포, 대한민국"
서귀포 칼 호텔,08.27.Sun,166610,3,8.2,5,"서귀포, 대한민국"
호텔 위드 제주,08.27.Sun,69177,3,8.0,4,"제주, 대한민국"
소노캄 제주,08.27.Sun,247934,3,7.5,4,"서귀포, 대한민국"
롯데 호텔 제주,08.27.Sun,570000,4,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.27.Sun,165290,4,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.27.Sun,1800000,4,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.27.Sun,90720,4,7.6,4,"제주, 대한민국"
메종 글래드 제주,08.27.Sun,342977,4,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.27.Sun,409587,4,8.6,5,"제주, 대한민국"
라마다 프라자 제주 호텔,08.27.Sun,454546,4,8.2,5,"제주, 대한민국"
휘닉스 제주 섭지코지,08.27.Sun,311690,4,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.27.Sun,184380,4,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.27.Sun,76860,4,7.9,4,"서귀포, 대한민국"
더 그랜드 섬오름,08.27.Sun,356000,4,8.3,3,"서귀포, 대한민국"
더큐브 리조트 제주,08.27.Sun,94014,4,8.2,4,"서귀포, 대한민국"
서머셋 제주신화월드,08.27.Sun,669583,4,8.6,5,"서귀포, 대한민국"
엠버퓨어힐호텔&리조트,08.27.Sun,413224,4,9.2,5,"제주, 대한민국"
유탑 유블레스호텔,08.27.Sun,163637,4,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.27.Sun,379464,4,8.4,4,"제주, 대한민국"
한림리조트,08.27.Sun,250730,4,8.8,4,"제주, 대한민국"
호텔 난타,08.27.Sun,116509,4,8.6,4,"제주, 대한민국"
서귀포 JS호텔,08.27.Sun,73855,4,8.4,3,"서귀포, 대한민국"
스타즈 호텔 제주 로베로점,08.27.Sun,122241,4,8.0,등급 정보 없음,"제주, 대한민국"
제주 디 아일랜드 블루 호텔,08.27.Sun,93185,4,8.1,4,"서귀포, 대한민국"
훈데르트힐즈,08.27.Sun,285029,4,평점없음,3,"제주, 대한민국"
라온 호텔 앤 리조트,08.27.Sun,193480,4,6.8,4,"제주, 대한민국"
호텔 샬롬 제주,08.27.Sun,57852,4,7.9,5,"제주, 대한민국"
호텔 토스카나,08.27.Sun,412364,4,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.27.Sun,154540,4,8.1,5,"제주, 대한민국"
스위트 호텔 제주,08.27.Sun,323434,4,8.3,3,"서귀포, 대한민국"
켄싱턴리조트 서귀포,08.27.Sun,205785,4,8.1,4,"서귀포, 대한민국"
유니호텔 제주,08.27.Sun,185620,4,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.27.Sun,158840,4,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.27.Sun,109680,4,7.6,4,"제주, 대한민국"
플레이스 캠프 제주,08.27.Sun,198400,4,8.3,3,"서귀포, 대한민국"
담모라 리조트,08.27.Sun,99000,4,7.3,4,"서귀포, 대한민국"
신신호텔 제주월드컵,08.27.Sun,64536,4,7.7,4,"서귀포, 대한민국"
퍼스트70 호텔,08.27.Sun,59612,4,8.1,3,"서귀포, 대한민국"
호텔 케니 모슬포,08.27.Sun,71603,4,8.4,4,"서귀포, 대한민국"
신신호텔 서귀포,08.27.Sun,78882,4,8.0,4,"서귀포, 대한민국"
골든데이지 서귀포오션 호텔,08.27.Sun,61345,4,7.9,4,"서귀포, 대한민국"
호텔 위드 제주,08.27.Sun,94664,4,8.0,4,"제주, 대한민국"
소노캄 제주,08.27.Sun,247934,4,7.5,등급 정보 없음,"서귀포, 대한민국"
애월 스테이 인 제주,08.27.Sun,98747,4,8.6,2,"제주, 대한민국"
벨룸 리조트,08.27.Sun,416017,4,8.8,5,"서귀포, 대한민국"
호텔더그랑 서귀포,08.27.Sun,228129,4,10.0,3,"서귀포, 대한민국"
흰수염 고래 리조트,08.27.Sun,334578,4,8.5,3,"제주, 대한민국"
헤이 서귀포,08.27.Sun,66399,4,7.9,3,"서귀포, 대한민국"
샐리스 제주 호텔,08.27.Sun,119954,4,7.2,3,"제주, 대한민국"
롯데 리조트 아트 빌라스,08.27.Sun,1138168,4,8.1,4,"서귀포, 대한민국"
소노벨 제주,08.27.Sun,299174,4,7.9,4,"제주, 대한민국"
호텔 화인 제주,08.27.Sun,203719,4,9.2,5,"서귀포, 대한민국"
위드시티호텔,08.27.Sun,74381,4,7.2,3,"제주, 대한민국"
제주 썬호텔,08.27.Sun,320155,4,8.8,3,"제주, 대한민국"
루체빌,08.27.Sun,154630,4,8.4,3,"서귀포, 대한민국"
프리뮬러 호텔 (구 산방산 호텔),08.27.Sun,166316,4,8.5,3,"서귀포, 대한민국"
제주 아이브 리조트,08.27.Sun,117965,4,7.9,4,"서귀포, 대한민국"
베니키아 호텔 제주,08.27.Sun,66943,4,7.5,4,"제주, 대한민국"
제주 부영 리조트,08.27.Sun,262022,4,8.7,4,"서귀포, 대한민국"
기린빌라리조트 제주,08.27.Sun,277686,4,9.0,3,"서귀포, 대한민국"
벤티모 호텔 앤 레지던스 제주,08.27.Sun,241918,4,9.0,등급 정보 없음,"제주, 대한민국"
신신호텔 천지연,08.27.Sun,89548,4,7.9,등급 정보 없음,"서귀포, 대한민국"
아이미제주비치호텔,08.27.Sun,140695,4,7.2,등급 정보 없음,"제주, 대한민국"
