date,week,car_name,price,engine,seater,
2023.8.10,목,모닝 어반 ,"57,200원",가솔린 ,5,
2023.8.10,목,ALL NEW K3 ,"60,000원",가솔린 ,5,
2023.8.10,목,베뉴 ,"60,000원",가솔린 ,5,
2023.8.10,목,아반떼 AD ,"60,000원",가솔린 ,5,
2023.8.10,목,더 뉴 레이 ,"63,050원",가솔린 ,5,
2023.8.10,목,더 뉴 K3 ,"65,000원",가솔린 ,5,
2023.8.10,목,쏘울 부스터 ,"65,000원",가솔린 ,5,
2023.8.10,목,올 뉴 아반떼 ,"65,000원",가솔린 ,5,
2023.8.10,목,LF 쏘나타 뉴라이즈 ,"67,500원",가솔린 ,5,
2023.8.10,목,더 뉴 코나 4WD ,"70,000원",가솔린 ,5,
2023.8.10,목,코나 ,"70,000원",가솔린 ,5,
2023.8.10,목,K7 PREMIER ,"70,200원",가솔린 ,5,
2023.8.10,목,캐스퍼 ,"71,500원",가솔린 ,4,
2023.8.10,목,INTERACTIVE K5 ,"72,000원",LPG ,5,
2023.8.10,목,쏘나타 DN8 ,"72,000원",LPG ,5,
2023.8.10,목,코나 ,"72,000원",전기 ,5,
2023.8.10,목,XM3 1.4 ,"75,000원",가솔린 ,5,
2023.8.10,목,디 올 뉴 코나 4WD ,"75,000원",가솔린 ,5,
2023.8.10,목,베리 뉴 티볼리 에어 ,"75,000원",가솔린 ,5,
2023.8.10,목,셀토스 2WD ,"75,000원",가솔린 ,5,
2023.8.10,목,셀토스 4WD ,"75,000원",디젤 ,5,
2023.8.10,목,셀토스 4WD ,"75,000원",가솔린 ,5,
2023.8.10,목,트레일 블레이저 2WD ,"75,000원",가솔린 ,5,
2023.8.10,목,INTERACTIVE K5 ,"76,500원",가솔린 ,5,
2023.8.10,목,니로 ,"76,500원",전기 ,5,
2023.8.10,목,쏘나타 DN8 ,"76,500원",가솔린 ,5,
2023.8.10,목,그랜저 IG 3.0 ,"78,400원",가솔린 ,5,
2023.8.10,목,더 뉴 그랜저 2.5 ,"81,900원",가솔린 ,5,
2023.8.10,목,K8 2.5 ,"87,500원",가솔린 ,5,
2023.8.10,목,EV6 4WD ,"99,000원",전기 ,5,
2023.8.10,목,아이오닉 5 4WD ,"99,000원",전기 ,5,
2023.8.10,목,더 뉴 그랜드 스타렉스 ,"100,000원",디젤 ,12,
2023.8.10,목,싼타페 TM 2WD ,"100,000원",디젤 ,7,
2023.8.10,목,올 뉴 카니발 ,"100,000원",디젤 ,9,
2023.8.10,목,토레스 4WD ,"100,000원",가솔린 ,5,
2023.8.10,목,THE NEW G70 2.0 ,"100,800원",가솔린 ,5,
2023.8.10,목,G70 SHOOTING BRAKE ,"103,500원",가솔린 ,5,
2023.8.10,목,All New G80 2.5 ,"105,000원",가솔린 ,5,
2023.8.10,목,더 마스터 쏘렌토 4WD ,"105,000원",디젤 ,7,
2023.8.10,목,싼타페 TM 4WD ,"105,000원",디젤 ,7,
2023.8.10,목,제네시스 G80 3.3 ,"105,000원",가솔린 ,5,
2023.8.10,목,더 뉴 싼타페 4WD ,"110,000원",디젤 ,7,
2023.8.10,목,더 뉴 카니발 ,"110,000원",디젤 ,9,
2023.8.10,목,쏘렌토 MQ4 4WD ,"110,000원",디젤 ,7,
2023.8.10,목,THE K9 3.8 ,"114,000원",가솔린 ,5,
2023.8.10,목,스타리아 ,"115,000원",디젤 ,11,
2023.8.10,목,카니발 KA4 ,"115,000원",디젤 ,9,
2023.8.10,목,TESLA MODEL 3 ,"115,500원",전기 ,5,
2023.8.10,목,더 뉴 카니발 리무진 ,"125,000원",디젤 ,7,
2023.8.10,목,GV60 4WD ,"126,000원",전기 ,5,
2023.8.10,목,GV70 ,"135,000원",전기 ,5,
2023.8.10,목,GV70 4WD ,"140,000원",디젤 ,5,
2023.8.10,목,G90 3.8 ,"147,000원",가솔린 ,5,
2023.8.10,목,팰리세이드 4WD ,"148,500원",디젤 ,8,
2023.8.10,목,All New G80 ,"150,500원",전기 ,5,
2023.8.10,목,카니발 KA4 하이리무진 ,"162,000원",가솔린 ,7,
2023.8.10,목,GV80 4WD ,"180,000원",디젤 ,7,
2023.8.10,목,쏠라티 ,"330,000원",디젤 ,15,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
